asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,product_availability,climate_pledge_friendly,sales_volume,delivery,has_variations,unit_price,unit_count,coupon_text
B09Q7JLN13,SIMBROS Radiant Core Phone At&amp;t Unlocked u304aa 4g 5.5in 16GB Smart Phone simkey -Unlocked to Work on All GSM Carriers Like At&amp;t T-Mobile &amp; Cricket -Not for Verizon,$39.99,$49.99,USD,3,58,https://www.amazon.com/dp/B09Q7JLN13,https://m.media-amazon.com/images/I/41BY2NhNQZL._AC_UY500_FMwebp_QL65_.jpg,1,$39.99,False,False,True,,True,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0CL7RDZXD,"BLU C5 Max | Unlocked | 5.7” HD+ Display | 5MP Camera | (Red, 32GB)",$54.99,,USD,3.3,679,https://www.amazon.com/dp/B0CL7RDZXD,https://m.media-amazon.com/images/I/61532i8nibL._AC_UY654_FMwebp_QL65_.jpg,2,$44.99,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",True,,,
B0D9927L49,Motorola Moto G Power 5G | 2023 | Unlocked | Made for US 4/128GB | 50 MPCamera | Mineral Black,$144.99,,USD,3.5,11,https://www.amazon.com/dp/B0D9927L49,https://m.media-amazon.com/images/I/61QKKdjHV0L._AC_UY654_FMwebp_QL65_.jpg,6,$143.54,False,False,True,,False,500+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0C2G7GQ6H,Samsung Galaxy A54 5G 256GB + 8GB Unlocked Worldwide Dual Sim 6.4&quot; 120Hz 50MP Triple Cam - (Black),$379.50,,USD,4,380,https://www.amazon.com/dp/B0C2G7GQ6H,https://m.media-amazon.com/images/I/51orKJJMfTL._AC_UY654_FMwebp_QL65_.jpg,3,$319.99,False,False,True,,True,400+ bought in past month,"FREE delivery Fri, Sep 27",False,,,
B01LZV2HVG,"Panasonic Amplified Cordless Phone with Slow Talk, 40dB Volume Boost, 100dB Loud Visual Ringer, Hearing Aid Compatibility, Large Screen and Backlit Keypad - KX-TGM420W - 1 Handset (White)",$103.76,$119.99,USD,4.3,1452,https://www.amazon.com/dp/B01LZV2HVG,https://m.media-amazon.com/images/I/71S3Vj8k-fL._AC_UY654_FMwebp_QL65_.jpg,25,$49.99,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B00V5ZJXNE,PANASONIC Corded/Cordless Phone System with Answering Machine and One Touch Call Blocking – 3 Handsets - KX-TGF353N (Champagne Gold),$139.95,,USD,4.4,2038,https://www.amazon.com/dp/B00V5ZJXNE,https://m.media-amazon.com/images/I/71yNyLRbBAL._AC_UY654_FMwebp_QL65_.jpg,4,$92.89,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B07D2BHBYR,"AT&amp;T CL84107 DECT 6.0 Expandable Corded/Cordless Phone with Smart Call Blocker, Black/Silver with 1 Handset",$76.95,$88.14,USD,4.4,5154,https://www.amazon.com/dp/B07D2BHBYR,https://m.media-amazon.com/images/I/71hUFlVKtDL._AC_UY654_FMwebp_QL65_.jpg,5,$32.95,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B088XZFKJ5,Samsung Galaxy A20 32GB 6.4&quot; Display A205U Black Unlocked Smartphone (Renewed),$91.75,$199.95,USD,3.9,641,https://www.amazon.com/dp/B088XZFKJ5,https://m.media-amazon.com/images/I/71-t9PoTerL._AC_UY654_FMwebp_QL65_.jpg,17,$56.10,False,False,False,Only 3 left in stock - order soon.,True,100+ bought in past month,"FREE delivery Sat, Sep 21 Only 3 left in stock - order soon.",False,,,
B0CBNLS6BD,"Motorola Moto G Stylus | 2022 | 2-Day Battery | Unlocked | Made for US 4/128GB | 50MP Camera | Twilight Blue | 4G RAM, 4G/3G cellular technology",$169.99,,USD,4.3,1240,https://www.amazon.com/dp/B0CBNLS6BD,https://m.media-amazon.com/images/I/61Q-xaqufQL._AC_UY654_FMwebp_QL65_.jpg,7,$74.63,False,False,True,,False,200+ bought in past month,"FREE delivery Wed, Sep 25",False,,,
B07H8PXT7K,"Samsung Galaxy Note 9, 128GB, Lavender Purple - Unlocked (Renewed)",$183.00,$198.00,USD,4.3,3281,https://www.amazon.com/dp/B07H8PXT7K,https://m.media-amazon.com/images/I/511FsiHFZEL._AC_UY654_FMwebp_QL65_.jpg,6,$156.00,False,False,False,,True,100+ bought in past month,FREE delivery Sep 24 - 26 Or fastest delivery Sep 23 - 25,False,,,
B0D1ZFS9GH,Moto G Stylus 5G | 2024 | Unlocked | Made for US 8/256GB | 50MP Camera | Caramel Latte,$349.99,$399.99,USD,4.3,55,https://www.amazon.com/dp/B0D1ZFS9GH,https://m.media-amazon.com/images/I/61LE9-6KxdL._AC_UY654_FMwebp_QL65_.jpg,3,$335.72,False,False,True,,False,400+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B08HHT4XTS,"Samsung Electronics Galaxy Note 20 Ultra 5G Factory Unlocked Android Cell Phone | US Version | 128GB of Storage | Mobile Gaming Smartphone | Mystic Bronze, SM-N986UZNAXAA (Renewed)",$344.00,,USD,4.1,1866,https://www.amazon.com/dp/B08HHT4XTS,https://m.media-amazon.com/images/I/51tQeY4+e3L._AC_UY654_FMwebp_QL65_.jpg,22,$294.00,False,False,True,Only 5 left in stock - order soon.,True,400+ bought in past month,"FREE delivery Thu, Sep 26 Only 5 left in stock - order soon.",True,,,
B0CMDKX76Q,"SAMSUNG Galaxy S24 Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Amber Yellow",$859.99,,USD,4.4,424,https://www.amazon.com/dp/B0CMDKX76Q,https://m.media-amazon.com/images/I/71v9J20YfHL._AC_UY654_FMwebp_QL65_.jpg,1,$859.99,False,False,True,,True,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0DCVTQBHL,"Magnetic for iPhone 16 Case,[Compatible with MagSafe][Military Grade Drop Protection] Anti-Fingerprint Translucent Matte Shockproof Protective Case for iPhone 16 Phone Case 6.1&quot;,Deep Purple",$21.99,,USD,5,2,https://www.amazon.com/dp/B0DCVTQBHL,https://m.media-amazon.com/images/I/71OKImTKQ4L._AC_UY654_FMwebp_QL65_.jpg,1,$21.99,False,False,True,,False,,"FREE delivery Fri, Sep 27 on $35 of items shipped by Amazon",False,,,Save 15% with coupon
B0CKXNCDXY,"CAT S62 Rugged Cell Phone Unlocked (128GB, 4GB) 5.7&quot; IP68 Waterproof Android Smartphone, 12MP Dual Camera, All Day Battery, NFC, Fingerprint Unlock, Snapdragon 660 Nano Slot(Black) New",$169.00,,USD,3.5,124,https://www.amazon.com/dp/B0CKXNCDXY,https://m.media-amazon.com/images/I/71XwZjeGwPL._AC_UY654_FMwebp_QL65_.jpg,4,$119.99,False,False,True,Only 14 left in stock - order soon.,False,100+ bought in past month,"FREE delivery Tue, Sep 24 Only 14 left in stock - order soon.",False,,,
B0CHN7M531,"OnePlus Open, 16GB RAM+512GB, Dual-SIM, Voyager Black, US Factory Unlocked Android Smartphone, 4805 mAh Battery, 67W Fast Charging, Hasselblad Camera, 120Hz Fluid Display","$1,299.99","$1,699.99",USD,4.1,218,https://www.amazon.com/dp/B0CHN7M531,https://m.media-amazon.com/images/I/71slFjJerBL._AC_UY654_FMwebp_QL65_.jpg,4,"$1,138.07",False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24",True,,,
B0CHDSGLCF,"NUU A15 Cell Phone 4GB + 128GB, Unlocked for Mint, Metro, T-Mobile, Qlink and More, Perfect for Teenagers, Dual SIM 4G, Octa-Core Helio G36 2.2GHz 6.5&quot; HD+, Android 13, Purple, US Warranty",$119.99,,USD,4,210,https://www.amazon.com/dp/B0CHDSGLCF,https://m.media-amazon.com/images/I/71gQEDWL4SL._AC_UY654_FMwebp_QL65_.jpg,1,$119.99,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",True,,,Save $10.00 with coupon
B0CLHHNWZQ,Samsung Galaxy S23 FE S711B 256GB Dual SIM GSM Unlocked Android Smartphone - Graphite,$473.50,,USD,4.2,99,https://www.amazon.com/dp/B0CLHHNWZQ,https://m.media-amazon.com/images/I/61Oe73AkimL._AC_UY654_FMwebp_QL65_.jpg,1,$473.50,False,False,False,Only 3 left in stock - order soon.,False,50+ bought in past month,"FREE delivery Sep 24 - 26 Or fastest delivery Tomorrow, Sep 20 Only 3 left in stock - order soon.",True,,,
B00NCUVOB4,"Panasonic 2-Line Corded/Cordless Phone System with 2 Handsets - Answering Machine, Link2Cell, 3-Way Conference, Call Block, Long Range DECT 6.0, Bluetooth - KX-TG9582B (Black)",$229.00,,USD,4.1,1018,https://www.amazon.com/dp/B00NCUVOB4,https://m.media-amazon.com/images/I/710JwrGvzfL._AC_UY654_FMwebp_QL65_.jpg,8,$135.62,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0DCQX683H,"Motorola One 5G UW Ace (64GB, 4GB) 6.7&quot;, Snapdragon 750G, 5000mAh Battery (US Model Only for Verizon, Visable, Straight Talk, Total, Xfinity) XT21131PP (w/Fast Charger, Volcanic Grey)",$69.99,,USD,,0,https://www.amazon.com/dp/B0DCQX683H,https://m.media-amazon.com/images/I/51JEsDX-ynL._AC_UY654_FMwebp_QL65_.jpg,2,$68.49,False,False,False,,False,More Buying Choices,FREE delivery,False,,,
B0CJCVV96Z,Nokia C2 2E | Android 11 (Go Edition) | Unlocked Smartphone | All Day Battery | Dual SIM | 2/32GB | 5.7-Inch Screen | International Version | Blue,$59.99,,USD,3.2,18,https://www.amazon.com/dp/B0CJCVV96Z,https://m.media-amazon.com/images/I/71sJQZz-YfL._AC_UY654_FMwebp_QL65_.jpg,2,$59.39,False,False,True,,False,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0CCSF3WML,Straight Talk Apple iPhone 7 32GB - Silver,$83.00,$98.99,USD,3.8,67,https://www.amazon.com/dp/B0CCSF3WML,https://m.media-amazon.com/images/I/5189pnYq1iL._AC_UY654_FMwebp_QL65_.jpg,4,$82.17,False,False,False,,False,200+ bought in past month,FREE delivery Sep 24 - 26 Or fastest delivery Sep 23 - 25,False,,,
B0CCT22SDM,"Total by Verizon Samsung Galaxy A14 5G, 64GB, Black - Prepaid Smartphone (Locked)",$69.99,,USD,4.1,161,https://www.amazon.com/dp/B0CCT22SDM,https://m.media-amazon.com/images/I/81amPJwm3YL._AC_UY654_FMwebp_QL65_.jpg,1,$69.99,False,False,True,Only 13 left in stock (more on the way).,False,300+ bought in past month,"FREE delivery Thu, Sep 26 Or fastest delivery Tue, Sep 24 Only 13 left in stock (more on the way).",False,,,
B07TWYLQM7,"Apple iPhone SE, 32GB Gray Unlocked 1st Gen 2016 ATT Tmobile",$99.99,,USD,3.6,232,https://www.amazon.com/dp/B07TWYLQM7,https://m.media-amazon.com/images/I/41C2R+ZqZkS._AC_UY500_FMwebp_QL65_.jpg,1,$99.99,False,False,False,,True,100+ bought in past month,FREE delivery Sep 24 - 26 Or fastest delivery Sep 23 - 25,False,,,
B0D7SBL8PJ,X40 Unlocked 5G Cell Phones 2024 Android 13 Mobile Phones With 24MP+50MP Camera 8GB+256GB 8-Core Smartphone 6.7&quot; HD Screen 6200 mAh Long Battery smartphone Dual SIM Adnroid phone(Elegant black),$99.99,,USD,5,4,https://www.amazon.com/dp/B0D7SBL8PJ,https://m.media-amazon.com/images/I/61q3aJhItCL._AC_UY654_FMwebp_QL65_.jpg,1,$99.99,False,False,False,,False,50+ bought in past month,FREE delivery,True,,,
B09V1NGFN4,SAMSUNG Galaxy S22 128 GB Green,$235.90,$250.00,USD,4,807,https://www.amazon.com/dp/B09V1NGFN4,https://m.media-amazon.com/images/I/61orGbQWLtL._AC_UY654_FMwebp_QL65_.jpg,27,$199.50,False,False,False,,True,400+ bought in past month,"FREE delivery Tue, Sep 24 Or fastest delivery Sat, Sep 21",True,,,
B0CHH6QWS1,Simple Mobile | Motorola Moto g Pure | Locked | 32GB | 4000 mAh Battery | 13 MP Dual Camera System | 6.5&quot; Max Vision HD+ Display | Blue,$49.99,,USD,4.2,248,https://www.amazon.com/dp/B0CHH6QWS1,https://m.media-amazon.com/images/I/71zGrrAe5NL._AC_UY654_FMwebp_QL65_.jpg,1,$49.99,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B06X1B444W,"VTech Connect to Cell DS6771-3 DECT 6.0 Cordless Phone - Black, Silver, 6.9&quot; x 4&quot; x 6.6&quot;",$98.25,$109.99,USD,4.1,2542,https://www.amazon.com/dp/B06X1B444W,https://m.media-amazon.com/images/I/81jJiQkLMfL._AC_UY654_FMwebp_QL65_.jpg,25,$34.63,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B01K5N4QEM,Panasonic Expandable Cordless Phone System with Amber Backlit Display and Call Block – 1 Handset – KX-TGC350B (Black),$31.49,$34.99,USD,4.3,2060,https://www.amazon.com/dp/B01K5N4QEM,https://m.media-amazon.com/images/I/71uvS6NT-lL._AC_UY654_FMwebp_QL65_.jpg,21,$14.19,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0929127RH,"VTech IS8121-3 Super Long Range up to 2300 Feet DECT 6.0 Bluetooth 3 Handset Cordless Phone for Home with Answering Machine, Call Blocking, Connect to Cell, Intercom and Expandable to 5 Handsets",$76.56,$80.58,USD,4.2,4051,https://www.amazon.com/dp/B0929127RH,https://m.media-amazon.com/images/I/81sBAnU461S._AC_UY654_FMwebp_QL65_.jpg,3,$48.26,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0CMDRFVTL,"SAMSUNG Galaxy S24 Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Cobalt Violet",$859.99,,USD,4.4,424,https://www.amazon.com/dp/B0CMDRFVTL,https://m.media-amazon.com/images/I/716UvwH-NvL._AC_UY654_FMwebp_QL65_.jpg,1,$859.99,False,False,True,,True,100+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0DDMGMZY1,"TEAM LUXURY for iPhone 15 Case, [Military Grade Protection] Scratch-Resistant Back, Shockproof Phone Case for iPhone 15 6.1” (Black/Black)",$7.99,,USD,4.8,20,https://www.amazon.com/dp/B0DDMGMZY1,https://m.media-amazon.com/images/I/615k2Mmg5JL._AC_UY654_FMwebp_QL65_.jpg,1,$7.99,False,False,True,,True,50+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0CHYBX2L4,"Blackview Rugged Smartphone Unlocked, 2023 BV6200 Rugged Phones, 13000mAh Battery 18W Fast Charge, Android 13, 8GB+64GB/2TB Expand, Waterproof Mobile Phones, Three Card Slots, 6.56&quot; Display, T-Mobile",$169.99,$199.99,USD,4.1,214,https://www.amazon.com/dp/B0CHYBX2L4,https://m.media-amazon.com/images/I/719sz4ZO+yL._AC_UY654_FMwebp_QL65_.jpg,1,$169.99,False,False,True,Only 16 left in stock - order soon.,False,50+ bought in past month,"FREE delivery Tue, Sep 24 Only 16 left in stock - order soon.",False,,,
B0858974Q2,SAMSUNG Galaxy A10e GSM Unlocked (not CDMA) 32GB Smartphone - Black (Renewed),$69.00,$74.99,USD,3.8,1199,https://www.amazon.com/dp/B0858974Q2,https://m.media-amazon.com/images/I/71FBIbE9WtL._AC_UY654_FMwebp_QL65_.jpg,16,$67.69,False,False,False,Only 13 left in stock - order soon.,True,50+ bought in past month,"FREE delivery Sat, Sep 21 Only 13 left in stock - order soon.",True,,,
B0757B9VFG,"VTech AM18447 Main Console 4-Line Expandable Small Business Office Phone System with Answering Machine, Intercom, Auto Attendant &amp; Music on Hold , Black",$149.95,$164.95,USD,4.3,1161,https://www.amazon.com/dp/B0757B9VFG,https://m.media-amazon.com/images/I/81mHDDRoTxL._AC_UY654_FMwebp_QL65_.jpg,6,$55.94,False,False,True,,False,300+ bought in past month,"FREE delivery Thu, Sep 26 Or fastest delivery Tue, Sep 24",False,,,
B0D6YWSJ1B,"DOOGEE Blade 10 Ultra Rugged Smartphone, 20GB RAM+256GB ROM Rugged Phone Unlocked Android 14,6.56&#x27;&#x27;90Hz Display,50MP Camera, IP68/IP69K Waterproof Phones, Face ID/NFC/GPS/OTG",$279.99,,USD,5,14,https://www.amazon.com/dp/B0D6YWSJ1B,https://m.media-amazon.com/images/I/81E1U6mBezL._AC_UY654_FMwebp_QL65_.jpg,1,$279.99,False,False,True,,False,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B08GPJYY54,"VTech VS113-5 Extended Range 5 Handset Cordless Phone for Home with Call Blocking, Connect to Cell Bluetooth, 2&quot; Backlit Screen, Big Buttons, and Answering System, Silver &amp; Black",$119.95,$142.95,USD,4,1910,https://www.amazon.com/dp/B08GPJYY54,https://m.media-amazon.com/images/I/91OBgPkUXYL._AC_UY654_FMwebp_QL65_.jpg,2,$75.26,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",False,,,Save $10.00 with coupon
B0CKXL587M,"CAT S22 Rugged Flip Phone (16GB) 2.8&quot; Touchscreen Smart Cell Phone Android 11, IP68 Water Resistant, T-Mobile 4G LTE GSM Single Nano Slot,Compatible with T-Mobile(New)",$64.89,,USD,3.7,402,https://www.amazon.com/dp/B0CKXL587M,https://m.media-amazon.com/images/I/61aNCNb7WBL._AC_UY654_FMwebp_QL65_.jpg,1,$64.89,False,False,True,,False,500+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B003BNY7QG,"AT&amp;T ML17939 2-Line Corded Telephone with Digital Answering System and Caller ID/Call Waiting, Black/Silver",$70.32,$87.95,USD,4.3,1082,https://www.amazon.com/dp/B003BNY7QG,https://m.media-amazon.com/images/I/81QtA2t6PCL._AC_UY654_FMwebp_QL65_.jpg,83,$40.32,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B07MQVW2T6,Prepaid At&amp;T Axia 4G LTE 16GB Android 8.1 LCD 5.5&quot;,$39.99,,USD,3.4,362,https://www.amazon.com/dp/B07MQVW2T6,https://m.media-amazon.com/images/I/71r0QK7BMvL._AC_UY654_FMwebp_QL65_.jpg,9,$28.73,False,False,True,Only 2 left in stock - order soon.,False,50+ bought in past month,"FREE delivery Fri, Sep 27 Only 2 left in stock - order soon.",False,,,
B09DDCGFGJ,"Panasonic Cordless Phone System, Expandable Home Phone with Call Blocking, Bilingual Caller ID and High-Contrast Display, 1 Handset - KX-TGD610B (Black)",$34.49,,USD,4.3,5343,https://www.amazon.com/dp/B09DDCGFGJ,https://m.media-amazon.com/images/I/71c8TK1k0OL._AC_UY654_FMwebp_QL65_.jpg,12,$17.24,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B08H85VZNX,"Google Pixel 4a Smartphone, 128GB Storage &amp; Unlocked Cellular - Just Black (Renewed)",$130.00,$159.99,USD,4,1204,https://www.amazon.com/dp/B08H85VZNX,https://m.media-amazon.com/images/I/61MBRtrVz9L._AC_UY654_FMwebp_QL65_.jpg,11,$109.85,False,False,False,Only 2 left in stock - order soon.,True,50+ bought in past month,"FREE delivery Sat, Sep 21 Or fastest delivery Tomorrow, Sep 20 Only 2 left in stock - order soon.",False,,,
B0CJB9FW71,BLU G73 | 2023 | 3-Day Battery | Unlocked | 6.8” HD+ Infinity Display | 128/6GB | Triple 50MP Camera | US Version | US Warranty | Blue,$114.99,,USD,3.9,165,https://www.amazon.com/dp/B0CJB9FW71,https://m.media-amazon.com/images/I/81UOQlb-vuL._AC_UY654_FMwebp_QL65_.jpg,4,$40.00,False,False,True,,False,More Buying Choices,"FREE delivery Thu, Sep 26",True,,,
B09R6FJWWS,"SAMSUNG Galaxy A53 5G A Series Cell Phone, Factory Unlocked Android Smartphone, 128GB, 6.5” FHD Super AMOLED Screen, Long Battery Life, US Version, Black",,,,4.3,4495,https://www.amazon.com/dp/B09R6FJWWS,https://m.media-amazon.com/images/I/71HN4P-pd5L._AC_UY654_FMwebp_QL65_.jpg,1,,False,False,False,,True,,,False,,,
B007P8DMBE,"AT&amp;T TL88102 DECT 6.0 2-Line Expandable Cordless Phone with Answering System and Dual Caller ID/Call Waiting, 1 Handset, Silver/Black",$95.53,$119.95,USD,4.1,836,https://www.amazon.com/dp/B007P8DMBE,https://m.media-amazon.com/images/I/71JjUW4Ju2L._AC_UY654_FMwebp_QL65_.jpg,49,$38.11,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B07X4B9G32,Moto Z4 - For Verizon - 128 GB - Flash Gray (Renewed),$80.29,$94.79,USD,4.2,795,https://www.amazon.com/dp/B07X4B9G32,https://m.media-amazon.com/images/I/61Ms2sYQ0CL._AC_UY654_FMwebp_QL65_.jpg,8,$64.57,False,False,False,Only 19 left in stock - order soon.,True,100+ bought in past month,"FREE delivery Fri, Sep 27 Or fastest delivery Tomorrow, Sep 20 Only 19 left in stock - order soon.",False,,,
B08HVXC89J,LIVELY Jitterbug Flip2 - Flip Cell Phone for Seniors - Not Compatible with Other Wireless Carriers- Must Be Activated Phone Plan- Graphite,$47.99,$79.99,USD,4,3219,https://www.amazon.com/dp/B08HVXC89J,https://m.media-amazon.com/images/I/61n3X-FIEzL._AC_UY654_FMwebp_QL65_.jpg,11,$44.34,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",True,,,
B09X7G4FT4,"Tracfone Samsung Galaxy A13 5G, 64GB, Black - Prepaid Smartphone (Locked)",$159.99,,USD,4.3,860,https://www.amazon.com/dp/B09X7G4FT4,https://m.media-amazon.com/images/I/81TAnVrrXjL._AC_UY654_FMwebp_QL65_.jpg,2,$72.76,False,False,True,Only 11 left in stock - order soon.,False,100+ bought in past month,"FREE delivery Tue, Sep 24 Only 11 left in stock - order soon.",False,,,
B0D485PQTD,"SAMSUNG Galaxy A05s (SM-A057M/DS), 128GB 4GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Case Bundle) (Light Violet)",$125.00,,USD,5,1,https://www.amazon.com/dp/B0D485PQTD,https://m.media-amazon.com/images/I/21tqZVrNgLL._AC_UY365_FMwebp_QL65_.jpg,1,$125.00,False,False,True,,False,,"FREE delivery Tue, Sep 24",True,,,
B08FRS3R32,"SAMSUNG Galaxy S20+ Plus 5G Factory Unlocked Android Cell Phone SM-G986U US Version | 128GB | Fingerprint ID &amp; Facial Recognition | Long-Lasting Battery (Cosmic Black, 128GB)",$249.70,$349.00,USD,3.7,305,https://www.amazon.com/dp/B08FRS3R32,https://m.media-amazon.com/images/I/71eDFQCMCbL._AC_UY654_FMwebp_QL65_.jpg,8,$213.91,False,False,True,Only 1 left in stock - order soon.,False,200+ bought in past month,"FREE delivery Tue, Sep 24 Only 1 left in stock - order soon.",True,,,
B0D7ZWSVGB,"CMF Phone 1 8+256GB - Unlocked Smartphone with 50 MP Rear Camera with Ultra XDR, 6,67&quot; Super AMOLED Display and Nothing OS 2.6 - Light Green",$289.00,,USD,4.2,9,https://www.amazon.com/dp/B0D7ZWSVGB,https://m.media-amazon.com/images/I/71oWTqjHqWL._AC_UY654_FMwebp_QL65_.jpg,1,$289.00,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",True,,,
B0845ZVJW3,"Samsung Galaxy Note 10+, 256GB, Aura Black - Fully Unlocked (Renewed)",$264.95,$299.99,USD,4.2,2949,https://www.amazon.com/dp/B0845ZVJW3,https://m.media-amazon.com/images/I/517MGkvMhXL._AC_UY654_FMwebp_QL65_.jpg,14,$217.95,False,False,False,Only 2 left in stock - order soon.,True,200+ bought in past month,"FREE delivery Sat, Sep 21 Only 2 left in stock - order soon.",False,,,
B09KMH4G81,Samsung Galaxy A42 5G 128GB Prism Dot Black for Verizon (Renewed),$124.00,,USD,4.1,341,https://www.amazon.com/dp/B09KMH4G81,https://m.media-amazon.com/images/I/5175qpCGbqL._AC_UY500_FMwebp_QL65_.jpg,6,$80.00,False,False,False,Only 2 left in stock - order soon.,True,50+ bought in past month,"FREE delivery Sep 24 - 26 Or fastest delivery Sat, Sep 21 Only 2 left in stock - order soon.",False,,,
B0D19B2D19,"SAMSUNG Galaxy Z Flip 6 AI Cell Phone, 512GB Unlocked Android Smartphone, FlexCam, Photo Assist, Camcorder Mode, Live Interpreter, Foldable Design, 2024, US 1 Yr Manufacturer Warranty, Silver Shadow",$944.96,"$1,219.99",USD,4.2,93,https://www.amazon.com/dp/B0D19B2D19,https://m.media-amazon.com/images/I/51+tXs+7RcL._AC_UY654_FMwebp_QL65_.jpg,8,$899.99,False,False,False,,True,300+ bought in past month,"FREE delivery Sep 23 - 24 Or fastest delivery Tomorrow, Sep 20",True,,,
B08R61G69Q,"Google Pixel 4a with 5G, 6.2&quot;, 128GB, 6GB RAM, Unlocked Cellular - Just Black (Renewed)",$135.00,$159.00,USD,3.8,866,https://www.amazon.com/dp/B08R61G69Q,https://m.media-amazon.com/images/I/51+zLzIdUsL._AC_UY654_FMwebp_QL65_.jpg,10,$128.95,False,False,False,Only 4 left in stock - order soon.,True,100+ bought in past month,"FREE delivery Sat, Sep 21 Only 4 left in stock - order soon.",False,,,
B0CHLFVL28,Motorola Moto G Stylus 5G/ 128GB Stainless Steel Blue W/ 50MP Camera- Verizon (Renewed),$113.87,,USD,3.6,21,https://www.amazon.com/dp/B0CHLFVL28,https://m.media-amazon.com/images/I/418W5jYHfoL._AC_UY637_FMwebp_QL65_.jpg,11,$95.09,False,False,False,Only 7 left in stock - order soon.,False,More Buying Choices,"FREE delivery Sep 25 - 27 Or fastest delivery Tomorrow, Sep 20 Only 7 left in stock - order soon.",False,,,
B07R5CJDD7,Google - Pixel 3a X-Large with 64GB Memory Cell Phone (Unlocked) - Just Black (G020C),$139.99,$479.00,USD,4.3,4559,https://www.amazon.com/dp/B07R5CJDD7,https://m.media-amazon.com/images/I/814bCP5oOsL._AC_UY654_FMwebp_QL65_.jpg,20,$109.90,False,False,True,,False,List: ,"FREE delivery Tue, Sep 24",True,,,
B0BDY7QHXS,"Apple iPhone SE 3rd Gen, 64GB, Midnight - T-Mobile (Renewed)",$197.00,,USD,4.3,1827,https://www.amazon.com/dp/B0BDY7QHXS,https://m.media-amazon.com/images/I/51dtGasJvnL._AC_UY654_FMwebp_QL65_.jpg,15,$177.95,False,False,False,,False,50+ bought in past month,"FREE delivery Tomorrow, Sep 20",True,,,
B0CZRJMN8G,"Big Button Phone for Seniors, Corded Landline Telephone with Handsfree Function and 9 Groups of Memory, One-Touch Dialling,Suitable People with Vision Disorders/Hearing Damage (EX-LD-858HF)",$29.99,,USD,4.5,25,https://www.amazon.com/dp/B0CZRJMN8G,https://m.media-amazon.com/images/I/612x-CknI3L._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,Save 5% with coupon
B086H3HH5V,Moto E | Unlocked | Made for US by Motorola | 2/32GB | 13MP Camera | 2020 | Blue,$107.99,$119.99,USD,4.4,16748,https://www.amazon.com/dp/B086H3HH5V,https://m.media-amazon.com/images/I/61HX0rKZ62L._AC_UY654_FMwebp_QL65_.jpg,4,$61.03,False,False,True,,False,Typical: ,"FREE delivery Thu, Sep 26",True,,,
